,指数收盘点位,,,,,,,,,
时间,股票,,,,大宗商品,,债券,,,现金及其等价物
,上证50,沪深300,中证500,中证1000,南华商品指数,标普高盛商品全收益指数,中债-综合财富(1年以下)指数,中债-综合财富(3-5年)指数,中债-综合财富(7-10年)指数,货币基金
2015/06/29,2678.3683,4191.5486,8484.6434,10906.0443,963.78,3159.62,149.8006,167.4038,164.1345,1345.68
2015/06/30,2870.0253,4472.9976,8906.0202,11381.4729,950.07,3226.12,149.8175,167.4305,164.1112,1345.82
2015/07/01,2736.8473,4253.021,8411.9097,10734.0112,958.94,3167.14,149.843,167.4769,164,1345.96
2015/07/02,2714.2469,4107.9961,7835.1035,10002.3588,962.12,3175.73,149.8556,167.5066,163.8932,1346.09
2015/07/03,2582.2655,3885.9169,7355.491,9358.7322,960.87,3175.73,149.8764,167.5405,164.2024,1346.22
2015/07/06,2749.9982,3998.537,7235.999,8858.9118,935.91,3019.81,149.9678,167.9411,164.9601,1346.55
2015/07/07,2812.4457,3928.0025,6763.5263,8356.1255,921.61,2996.24,150.0076,168.349,165.754,1346.7
2015/07/08,2608.9765,3663.0375,6602.3735,8114.6044,883.01,2997.04,150.0055,168.5686,165.8165,1346.83
2015/07/09,2781.0767,3897.6263,6896.3516,8348.8749,916.16,3042.31,149.9715,168.5644,165.7779,1346.96
2015/07/10,2898.4101,4106.5561,7244.7842,8620.2716,916.28,3042.99,149.9572,168.5409,165.3386,1347.09
2015/07/13,2869.0511,4211.8116,7695.6351,9032.5563,914.4,3029.57,150.0055,168.4742,165.2534,1347.39
2015/07/14,2763.0728,4112.1488,7859.0574,9338.169,915.5,3037.76,150.018,168.4485,164.9731,1347.51
2015/07/15,2757.9508,3966.7585,7405.2945,8942.9051,916.04,2986.91,150.0332,168.4482,164.9785,1347.63
2015/07/16,2742.8468,3997.3555,7578.7585,9041.2287,913.42,2974.46,150.0411,168.492,165.0605,1347.74
2015/07/17,2807.0649,4151.4956,7994.6971,9541.2589,910.59,2964.08,150.0532,168.5112,165.2694,1347.85
2015/07/20,2783.7614,4160.612,8116.4956,9839.9168,915.64,2930.25,150.1099,168.6304,165.4286,1348.16
2015/07/21,2772.7737,4166.0057,8220.4627,10062.8931,916.12,2935.76,150.1381,168.6812,165.3498,1348.28
2015/07/22,2739.7856,4157.1604,8320.2364,10228.8632,907.49,2895.4,150.1727,168.7695,165.4058,1348.39
2015/07/23,2790.7639,4250.805,8551.9909,10553.2221,907.1,2863.61,150.2209,168.8693,165.7132,1348.52
2015/07/24,2741.0438,4176.2787,8425.0739,10449.7497,895.13,2831.62,150.2593,169.0603,165.985,1348.64
2015/07/27,2493.2903,3818.7314,7794.1809,9719.5505,892.68,2787.79,150.3119,169.0812,165.9721,1348.95
2015/07/28,2485.6742,3811.0926,7649.8199,9284.5411,896.08,2808.89,150.3174,169.1339,166.2219,1349.06
2015/07/29,2531.4449,3930.3791,8022.7956,9727.2317,906.05,2817.82,150.3359,169.3124,166.3417,1349.16
2015/07/30,2467.3671,3815.4118,7800.5799,9460.7288,900.94,2809.74,150.355,169.2967,166.4171,1349.28
2015/07/31,2461.2401,3816.6993,7727.0608,9223.6361,901.52,2771.17,150.3632,169.2897,166.1787,1349.38
2015/08/03,2479.7243,3829.2354,7540.2053,8723.5937,893.27,2700.08,150.3944,169.3649,166.1403,1349.6
2015/08/04,2534.7111,3948.1554,7942.0952,9265.221,896.84,2719.52,150.4222,169.4219,166.2452,1349.79
2015/08/05,2487.0616,3866.8998,7839.3375,9240.8846,899.87,2704.84,150.4545,169.4769,166.3619,1349.9
2015/08/06,2467.5246,3831.8516,7792.0278,9229.3485,893.24,2690.94,150.4917,169.6645,166.5066,1350.01
2015/08/07,2503.7961,3906.9448,8013.3187,9585.1364,893.22,2674.27,150.531,169.8444,166.7151,1350.12
2015/08/10,2617.6592,4084.3646,8394.0862,10077.9421,895.6,2742.69,150.5835,169.8811,166.8672,1350.42
2015/08/11,2590.7101,4066.6692,8435.3271,10153.7138,907.85,2682.15,150.5778,169.5681,166.3882,1350.53
2015/08/12,2561.1265,4016.1262,8336.3365,10005.9294,920.56,2686.81,150.5441,169.4773,166.2378,1350.63
2015/08/13,2580.7779,4075.463,8534.4288,10308.7894,925.28,2668.59,150.5498,169.4876,166.3255,1350.73
2015/08/14,2577.0381,4073.54,8625.2423,10377.9785,919.4,2663.83,150.5656,169.5844,166.4543,1350.83
2015/08/17,2550.4668,4077.8721,8820.4567,10563.1326,913.7,2644.75,150.5957,169.6071,166.4297,1351.12
2015/08/18,2407.9666,3825.4122,8161.2687,9806.701,907.47,2643.81,150.6113,169.6217,166.4916,1351.23
2015/08/19,2430.2809,3886.1357,8340.9828,10057.8401,907.05,2589.2,150.6087,169.6115,166.478,1351.33
2015/08/20,2356.9173,3761.4541,8049.5116,9739.9163,901.48,2592.23,150.6145,169.661,166.5439,1351.42
2015/08/21,2271.3586,3589.5358,7612.9024,9208.1541,904.58,2540.49,150.623,169.7255,166.6907,1351.52
2015/08/24,2058.2515,3275.5342,7006.1885,8506.7235,874.74,2458.6019,150.6668,169.846,166.8923,1351.8
2015/08/25,1914.0515,3042.9266,6481.4117,7882.1122,873.55,2479.5,150.6595,169.9404,167.1412,1351.91
2015/08/26,1942.4498,3025.692,6238.5256,7543.7843,871.58,2448.55,150.6741,169.8635,167.2502,1352.01
2015/08/27,2094.7223,3205.6375,6456.0548,7793.5388,883.08,2580.74,150.6704,169.9362,167.7273,1352.12
2015/08/28,2159.9579,3342.2863,6842.8938,8270.9594,892.71,2668.55,150.6806,169.9954,167.8605,1352.23
2015/08/31,2210.4467,3366.5359,6581.3127,7950.4591,886.91,2779.47,150.7268,170.122,168.4,1352.51
2015/09/01,2230.321,3362.0827,6169.2072,7441.3381,889.73,2657.51,150.739,170.191,168.5696,1352.62
2015/09/02,2243.6313,3365.8318,6122.5533,7129.9698,887.41,2675.81,150.7534,170.2102,168.6496,1352.72
2015/09/07,2133.9783,3250.485,6143.5566,7291.4682,884.46,2662.91,150.8259,170.2071,168.468,1353.2
2015/09/08,2180.1306,3334.0233,6374.8551,7651.5004,890.34,2674.54,150.8472,170.2004,168.3563,1353.32
2015/09/09,2211.1995,3399.3054,6551.0072,7956.7285,898.94,2618.96,150.8614,170.176,168.3163,1353.43
2015/09/10,2208.4814,3357.561,6440.3093,7842.999,905.53,2664.17,150.8737,170.1551,168.2159,1353.54
2015/09/11,2195.3905,3347.1878,6493.3191,7952.1356,904.39,2637.39,150.8828,170.1899,168.2963,1353.65
2015/09/14,2228.1535,3281.1317,6049.7904,7412.3015,896.62,2605.59,150.9249,170.2889,168.3705,1353.96
2015/09/15,2175.1725,3152.2319,5708.0299,7034.8998,890.47,2611.57,150.9384,170.352,168.596,1354.08
2015/09/16,2241.9486,3309.2484,6084.8367,7500.6097,898.9,2669.08,150.9532,170.4487,168.7144,1354.19
2015/09/17,2194.8233,3236.9986,5965.409,7428.6373,896.61,2650.15,150.9639,170.4771,168.7855,1354.29
2015/09/18,2198.9898,3251.2732,6036.8814,7556.2034,892.7,2590.98,150.9614,170.5078,168.8526,1354.4
2015/09/21,2214.4483,3308.2467,6250.4393,7847.8848,893.48,2641.63,150.9967,170.5558,168.9043,1354.69
2015/09/22,2237.3135,3339.03,6295.9258,7880.8355,886.71,2624.92,150.996,170.5779,168.8654,1354.8
2015/09/23,2178.546,3263.0275,6224.6006,7824.066,883.34,2588.56,151.0076,170.579,168.8449,1354.91
2015/09/24,2188.0879,3284.9991,6315.1101,7928.8247,883.29,2596.18,151.015,170.6299,168.964,1355.02
2015/09/25,2183.4036,3231.9514,6108.3764,7640.173,885.75,2623.01,151.0351,170.6855,168.9867,1355.14
2015/09/28,2169.941,3242.7524,6219.6917,7839.6176,875.58,2577.26,151.0637,170.8144,169.2051,1355.44
2015/09/29,2127.2026,3178.8544,6103.6058,7720.6772,866.54,2598.78,151.0825,170.9973,169.6441,1355.56
2015/09/30,2146.118,3202.9475,6123.7274,7727.5092,870.64,2603.62,151.0868,171.0841,169.7847,1355.67
2015/10/08,2191.3432,3296.482,6372.4924,8056.2789,878.7,2729.5,151.1874,171.2639,169.9681,1356.46
2015/10/09,2219.2937,3340.1159,6470.0514,8180.3966,894.66,2735.8,151.2074,171.4192,170.5978,1356.58
2015/10/12,2283.4292,3447.6934,6718.7221,8522.6293,892.14,2663.97,151.2308,171.5823,170.8216,1356.88
2015/10/13,2270.9481,3445.0431,6802.0769,8651.0521,888.57,2663.97,151.2431,171.7759,171.3515,1357.01
2015/10/14,2253.9082,3406.1116,6724.4957,8534.7257,886.61,2643.67,151.2594,172.0533,172.045,1357.12
2015/10/15,2297.9014,3486.815,6929.2374,8808.4649,887.43,2632.11,151.2816,172.0543,171.6628,1357.24
2015/10/16,2323.7752,3534.0653,7047.5599,8943.0176,881.32,2650.95,151.2849,171.9959,171.4276,1357.35
2015/10/19,2318.4716,3534.1821,7047.3718,8935.3908,875.83,2596.4,151.3359,172.0475,171.4825,1357.65
2015/10/20,2337.0801,3577.7027,7162.0754,9116.5385,875.57,2604.49,151.3465,172.1722,171.8933,1357.77
2015/10/21,2340.3603,3473.2544,6712.7386,8541.607,871.28,2578.74,151.3617,172.2525,171.9852,1357.88
2015/10/22,2331.7909,3524.5339,6964.2976,8894.7568,876.48,2584.55,151.3736,172.3095,172.0768,1357.99
2015/10/23,2343.9648,3571.2411,7138.2344,9182.5529,878.27,2563.97,151.3749,172.453,172.25,1358.11
2015/10/26,2350.0196,3589.2611,7186.7548,9262.8897,869.46,2546.44,151.4371,172.7416,172.7827,1358.39
2015/10/27,2349.9042,3592.8794,7231.4362,9345.9663,868.68,2521.96,151.4654,172.9973,173.3184,1358.52
2015/10/28,2310.7026,3524.9199,7048.8952,9131.8703,864.33,2596.19,151.4838,173.2505,173.3764,1358.65
2015/10/29,2307.345,3533.3065,7108.9748,9214.5876,864.67,2588.04,151.5,173.2253,173.0382,1358.77
2015/10/30,2312.9738,3534.0788,7084.9706,9188.2657,861.5,2609.6,151.5156,173.1633,172.984,1358.88
2015/11/02,2280.0924,3475.9623,6936.4315,8944.6834,860.91,2588.72,151.5572,173.226,173.0281,1359.18
2015/11/03,2271.6533,3465.4927,6920.1029,8924.415,854.1,2643.55,151.5592,173.1908,172.8487,1359.29
2015/11/04,2370.5032,3628.5377,7267.9884,9396.8421,857.96,2585.36,151.5646,173.0575,172.462,1359.4
2015/11/05,2440.6507,3705.9697,7276.4505,9391.4462,848.93,2551.97,151.5674,173.0767,172.3159,1359.51
2015/11/06,2493.4843,3793.3739,7446.8471,9629.2803,848.86,2531.51,151.5849,173.0693,172.3132,1359.63
2015/11/09,2534.0841,3840.3547,7543.8014,9816.0341,846.4,2504.54,151.5461,172.5736,171.299,1359.91
2015/11/10,2522.6834,3833.2379,7575.0084,9911.24,845.9,2500.37,151.5267,172.344,171.3867,1360.02
2015/11/11,2505.8297,3833.6457,7684.666,10100.5106,839.67,2468.34,151.509,172.3802,171.7826,1360.12
2015/11/12,2476.4292,3795.3241,7682.4517,10135.0823,841.21,2428.68,151.5156,172.4319,171.8262,1360.23
2015/11/13,2447.7733,3746.2422,7567.108,9934.7686,838.81,2398.99,151.5252,172.5505,171.9936,1360.34
2015/11/16,2447.2933,3764.1262,7718.8548,10194.7776,832.29,2397.66,151.5599,172.583,172.0407,1360.61
2015/11/17,2453.2569,3758.3869,7650.3808,10109.3985,826.77,2373.66,151.5759,172.6094,172.0632,1360.71
2015/11/18,2439.4469,3715.5796,7526.9417,9928.6633,822.86,2381.67,151.5717,172.5756,172.0261,1360.81
2015/11/19,2468.488,3774.969,7718.622,10235.35,810.35,2384.79,151.5759,172.5334,171.9349,1360.92
2015/11/20,2466.7568,3774.3833,7806.2655,10440.3518,812.6,2386.61,151.5889,172.5757,172.0563,1361.01
2015/11/23,2456.8404,3753.3351,7744.1822,10341.449,805.9,2393.84,151.6248,172.6264,172.1114,1361.3
2015/11/24,2447.9039,3753.8887,7798.4975,10459.5977,818.59,2426.71,151.6383,172.7211,172.2893,1361.4
2015/11/25,2459.5633,3781.6069,7922.3841,10696.3083,825.96,2429.09,151.6619,172.8162,172.5441,1361.5
2015/11/26,2450.9624,3759.4286,7874.0797,10620.8318,833.65,2429.09,151.6742,172.9638,172.9146,1361.6
2015/11/27,2334.44,3556.9924,7376.1243,9933.4955,828.89,2383.68,151.6838,173.0867,172.942,1361.71
2015/11/30,2336.2903,3566.4122,7408.3988,10001.1878,821.47,2375.62,151.7198,173.2144,173.2854,1362
2015/12/01,2344.8327,3591.696,7443.9452,9955.2047,828.52,2386.58,151.7387,173.3136,173.2848,1362.11
2015/12/02,2458.4105,3721.9545,7405.8596,9822.0548,832.97,2320.24,151.7547,173.3914,173.284,1362.22
2015/12/03,2461.4492,3749.2985,7570.5077,10102.8925,824.3,2356.51,151.7784,173.5989,173.5279,1362.33
2015/12/04,2397.5621,3677.5922,7511.6749,10081.573,825.02,2341.81,151.8128,173.834,173.7589,1362.44
2015/12/07,2395.5835,3687.6073,7602.2276,10238.0191,837.33,2255.37,151.8707,173.9871,173.8765,1362.74
2015/12/08,2364.3437,3623.0202,7404.142,10057.7376,821.58,2241.62,151.8943,174.2053,174.2205,1362.85
2015/12/09,2369.7377,3635.9382,7374.2742,10034.1939,821.6,2235.69,151.9094,174.304,174.3717,1362.96
2015/12/10,2357.2086,3623.0842,7350.2098,10035.4491,817.81,2232.3,151.9249,174.3781,174.4782,1363.07
2015/12/11,2342.4527,3608.0587,7290.7017,9946.1212,828.87,2186.08,151.9377,174.4425,174.6053,1363.18
2015/12/14,2414.9166,3711.322,7441.0301,10118.9023,831.13,2175.52,151.9631,174.4592,174.486,1363.48
2015/12/15,2383.8318,3694.3885,7498.1813,10278.4692,826.63,2188.41,151.976,174.4448,174.5109,1363.6
2015/12/16,2376.5351,3685.4398,7529.4028,10374.2291,829.58,2143.12,151.9999,174.5152,174.6861,1363.7
2015/12/17,2408.3212,3755.8881,7716.246,10679.9622,826.35,2127.49,152.008,174.716,174.8477,1363.81
2015/12/18,2422.8345,3767.9128,7699.37,10629.9701,838.05,2140.7,152.0257,174.8686,175.3452,1363.96
2015/12/21,2500.064,3865.965,7788.564,10699.61,854.88,2130.65,152.0729,175.3123,176.1054,1364.39
2015/12/22,2496.054,3876.7325,7856.6081,10809.2423,853.47,2124.24,152.1029,175.6009,176.5616,1364.56
2015/12/23,2503.059,3866.3814,7773.2825,10638.1595,850.01,2171.03,152.1116,175.5769,176.697,1364.72
2015/12/24,2481.7542,3829.4022,7753.0367,10633.1896,849.33,2186.9,152.1477,175.7528,177.3091,1364.89
2015/12/25,2492.3364,3838.201,7792.1244,10726.991,851.48,2186.9,152.1903,175.8643,177.392,1365.06
2015/12/28,2411.4081,3727.6316,7603.3609,10515.3609,843.91,2155.33,152.2442,176.0076,177.6219,1365.51
2015/12/29,2432.8795,3761.8745,7674.3881,10653.7085,856.72,2195.49,152.2719,176.1472,177.5043,1365.68
2015/12/30,2432.773,3765.1752,7741.0472,10806.704,861.04,2152.93,152.3119,176.159,177.3953,1365.72
2015/12/31,2420.8008,3731.0047,7617.689,10614.3785,862.03,2170.62,152.3143,176.1684,177.4254,1365.87
2016/01/04,2270.4609,3469.0662,6983.4044,9694.8363,851.96,2156.65,152.3142,175.9946,176.9448,1366.45
2016/01/05,2288.1127,3478.7797,6889.7414,9452.0406,857.46,2139.4,152.3302,175.8142,176.6738,1366.63
2016/01/06,2317.6465,3539.8082,7065.6068,9709.5692,849.22,2075.28,152.3513,175.8699,176.812,1366.78
2016/01/07,2180.5889,3294.3839,6462.2428,8856.4914,849.41,2059.66,152.3761,175.9708,177.1588,1366.9
2016/01/08,2219.6119,3361.5632,6570.4316,8876.2526,847.98,2051.37,152.412,176.1506,177.4861,1367.01
2016/01/11,2120.2342,3192.4499,6128.6558,8205.122,838.24,1989.27,152.4643,176.3326,177.6823,1367.28
2016/01/12,2131.3679,3215.7099,6136.6632,8187.9598,829.26,1962.69,152.5076,176.6,178.0968,1367.39
2016/01/13,2105.5066,3155.8787,5924.044,7836.1229,831.26,1955.24,152.5397,176.8678,178.8995,1367.49
2016/01/14,2132.0757,3221.5714,6124.8202,8157.7372,836.13,1964.75,152.5576,176.9552,178.6975,1367.6
2016/01/15,2070.9283,3118.7301,5893.6815,7868.1676,835.54,1911.01,152.5733,176.9139,178.7175,1367.7
2016/01/18,2069.2746,3130.7289,5978.9076,8060.8792,850.76,1911.01,152.6097,176.9342,178.539,1367.99
2016/01/19,2128.5743,3223.1251,6197.0947,8388.3835,858.15,1902.35,152.5918,176.8473,178.3131,1368.1
2016/01/20,2088.7229,3174.3781,6138.5031,8321.3921,850.83,1860.66,152.5556,176.679,178.118,1368.2
2016/01/21,2040.9775,3081.3454,5886.8835,7944.5669,848.37,1903.36,152.5196,176.6632,178.2153,1368.31
2016/01/22,2061.9621,3113.4626,5980.6111,8074.2854,856.74,1986.61,152.5602,176.791,178.4096,1368.42
2016/01/25,2065.4437,3128.886,6041.3261,8180.5037,854.85,1938.36,152.6122,176.5645,177.9622,1368.73
2016/01/26,1951.6136,2940.5085,5589.3069,7545.5442,857.75,1977.25,152.6129,176.4362,177.8426,1368.84
2016/01/27,1953.4647,2930.3519,5514.1886,7466.7458,867.8,2008.64,152.606,176.2221,177.351,1368.95
2016/01/28,1912.7205,2853.7562,5271.2325,7100.9014,859.03,2028.21,152.5917,176.1733,177.3879,1369.06
2016/01/29,1973.0052,2946.0902,5469.1254,7385.7587,857.56,2058.38,152.619,176.3317,177.755,1369.17
2016/02/01,1937.0729,2901.0477,5399.4771,7292.6133,859.25,2005.39,152.6584,176.4516,177.8853,1369.47
2016/02/02,1969.6161,2961.3337,5586.6266,7576.0654,861.98,1954.87,152.6862,176.419,177.5161,1369.59
2016/02/03,1952.3665,2948.6386,5610.1734,7630.4588,863.57,2021.72,152.6906,176.2965,177.2319,1369.69
2016/02/04,1974.2364,2984.7598,5721.4853,7807.4008,875.04,2010.79,152.7192,176.3706,177.2623,1369.79
2016/02/05,1967.2595,2963.7894,5664.1971,7718.7083,871.02,1985.34,152.7499,176.4367,177.374,1369.9
2016/02/15,1948.2752,2946.7066,5668.0398,7726.37,875.24,1959.23,152.8799,176.732,178.1078,1370.85
2016/02/16,2000.9027,3037.0353,5902.5341,8069.5941,876.21,1932.71,152.894,176.6867,177.9444,1370.96
2016/02/17,2014.4428,3063.3199,5971.4123,8202.1465,872.68,1995.43,152.9117,176.6781,177.7339,1371.06
2016/02/18,2009.2727,3053.6985,5957.1305,8176.1396,876.51,1987.19,152.9287,176.7406,177.6721,1371.16
2016/02/19,2004.1065,3051.585,5979.5164,8239.2559,885.56,1951.07,152.9646,176.835,177.7773,1371.25
2016/02/22,2053.8631,3118.8675,6103.7225,8407.8524,897.99,1997.4,153.0094,176.8974,177.7105,1371.53
2016/02/23,2029.5223,3089.3632,6070.4998,8357.3553,895.89,1955.98,153.0265,176.9844,177.7325,1371.63
2016/02/24,2041.3881,3109.5454,6111.0427,8364.6626,895.68,1978.51,153.045,177.0479,177.6443,1371.74
2016/02/25,1932.6015,2918.7501,5626.0522,7702.5912,894.21,1997.46,153.0337,177.0211,177.5343,1371.84
2016/02/26,1955.3953,2948.0306,5648.9376,7666.8226,889.85,1992.84,153.054,177.0336,177.5225,1371.95
2016/02/29,1944.6111,2877.4666,5350.4337,7183.6763,890.15,2016.99,153.0945,177.0736,177.5368,1372.23
2016/03/01,1973.1936,2930.6937,5473.6349,7345.0859,897.4,2024.28,153.1261,177.1891,177.5374,1372.34
2016/03/02,2043.4067,3051.3327,5753.1482,7711.886,902.51,2035.34,153.1403,177.2109,177.4086,1372.44
2016/03/03,2053.2726,3058.4219,5776.977,7727.1599,903.72,2040.48,153.1554,177.181,177.1913,1372.54
2016/03/04,2122.2692,3093.8895,5621.5614,7418.8006,918.98,2090.5,153.1812,177.2544,177.2657,1372.64
2016/03/07,2107.6731,3104.8397,5752.5482,7600.4372,937.13,2146.48,153.2388,177.252,177.0616,1372.92
2016/03/08,2115.158,3107.6727,5764.3253,7670.6898,942.69,2115.43,153.2472,177.3034,176.9736,1373.02
2016/03/09,2111.9188,3071.907,5617.0376,7500.17,930.78,2162.87,153.2807,177.436,177.3611,1373.12
2016/03/10,2061.451,3013.1457,5521.948,7376.6974,928.85,2148.16,153.3016,177.561,177.585,1373.22
2016/03/11,2070.7239,3018.2844,5508.9818,7349.567,932.07,2168.35,153.3092,177.6469,177.8255,1373.32
2016/03/14,2078.4096,3065.6904,5690.5904,7640.1307,928.69,2140.43,153.3491,177.735,177.8496,1373.52
2016/03/15,2101.1167,3074.7796,5639.8012,7571.8197,920.88,2118.86,153.3518,177.8256,178.0054,1373.7
2016/03/16,2136.1277,3090.0328,5562.8037,7484.2256,928.42,2163.79,153.3647,177.9444,178.245,1373.81
2016/03/17,2131.4813,3124.2039,5745.975,7779.8753,943.82,2210.78,153.3667,178.0759,178.39,1373.9
2016/03/18,2141.177,3171.963,5949.263,8097.204,956.04,2193.96,153.3781,178.1479,178.3018,1374
2016/03/21,2193.3853,3249.4372,6099.4805,8325.977,955.66,2199.54,153.4046,178.1683,178.3434,1374.28
2016/03/22,2173.256,3225.7903,6075.4922,8311.2112,956.86,2208.59,153.4128,178.1944,178.2751,1374.39
2016/03/23,2175.2834,3236.0924,6118.9664,8408.6385,953.97,2155.27,153.4238,178.2848,178.2705,1374.48
2016/03/24,2137.59,3181.8507,6018.4242,8279.6494,939.12,2145.68,153.4375,178.3542,178.3129,1374.58
2016/03/25,2149.2039,3197.8169,6077.4312,8343.2422,949.93,2145.68,153.4242,178.3871,178.3511,1374.68
2016/03/28,2123.0349,3169.7283,6037.7782,8298.7781,941.22,2145.31,153.4399,178.3765,178.0354,1374.97
2016/03/29,2106.8616,3135.4098,5921.8672,8118.9963,940.78,2121.55,153.4381,178.3305,178.0166,1375.07
2016/03/30,2157.5295,3216.2753,6137.5034,8438.6835,938.01,2115.66,153.4325,178.3687,178.2194,1375.17
2016/03/31,2156.541,3218.0879,6155.8138,8447.1793,939.03,2116.44,153.4236,178.4236,178.2072,1375.28
2016/04/01,2167.7824,3221.8948,6124.5278,8389.2866,950.23,2070.56,153.4517,178.4456,178.2541,1375.38
2016/04/05,2180.2624,3264.4858,6286.5826,8635.6667,949.64,2031.36,153.5086,178.5232,178.2928,1375.76
2016/04/06,2168.0372,3257.5276,6323.4342,8691.2299,943.2,2078.41,153.5198,178.4575,178.2495,1375.85
2016/04/07,2139.4042,3209.2902,6228.9737,8549.5129,944.2,2064.32,153.5358,178.4833,178.0231,1375.95
2016/04/08,2123.8041,3185.7258,6168.7419,8484.1743,941.01,2142.8,153.537,178.4246,178.0393,1376.05
2016/04/11,2148.4394,3230.0957,6304.3004,8677.4091,959.82,2156.73,153.5732,178.3341,178.0361,1376.32
2016/04/12,2143.8961,3218.4497,6252.7729,8608.3738,977.43,2213.99,153.5595,178.1918,177.8979,1376.41
2016/04/13,2171.315,3261.3831,6344.2255,8729.8406,991.36,2211.65,153.5495,177.8867,177.5441,1376.51
2016/04/14,2178.8677,3275.8321,6401.8545,8837.0181,992.86,2196.73,153.5287,177.6147,177.1468,1376.6
2016/04/15,2182.0667,3272.2053,6384.3496,8841.0945,981.57,2174.61,153.5413,177.5655,177.3911,1376.7
2016/04/18,2158.2302,3228.4531,6281.2024,8715.8501,1001.5,2172.08,153.582,177.6934,177.5235,1376.97
2016/04/19,2163.607,3238.3029,6308.229,8754.5044,1016.96,2221.98,153.588,177.5834,177.4995,1377.07
2016/04/20,2154.8859,3181.0264,6022.2126,8312.2012,1042.37,2279.65,153.5844,177.3418,177.0418,1377.16
2016/04/21,2147.7184,3160.6033,5970.682,8198.5109,1073.21,2252.83,153.5542,177.0916,176.6582,1377.26
2016/04/22,2157.7235,3174.9012,6011.3201,8282.424,1053.88,2250.59,153.5331,176.8491,176.4491,1377.37
2016/04/25,2148.2801,3162.0331,5978.0772,8232.4778,1066.34,2232.84,153.5249,176.3154,175.9083,1377.66
2016/04/26,2155.7914,3179.1605,6046.7734,8343.4215,1057.16,2274.52,153.5265,176.3065,176.3113,1377.75
2016/04/27,2145.3804,3165.9156,6016.699,8323.4579,1047.1,2303.11,153.5478,176.4874,176.5509,1377.85
2016/04/28,2142.0569,3160.5809,5990.3285,8303.5569,1038.48,2325.55,153.5702,176.5957,176.7751,1377.94
2016/04/29,2135.5087,3156.7451,5985.594,8291.6985,1054.23,2331.05,153.5886,176.6076,176.7446,1378.05
2016/05/03,2158.2717,3213.5397,6167.4537,8558.5784,1046.39,2253.05,153.6635,176.7733,177.0757,1378.4
2016/05/04,2152.9337,3209.4614,6169.7826,8565.1143,1032.98,2249.02,153.6767,176.8314,177.1219,1378.5
2016/05/05,2152.8822,3213.9199,6203.8166,8628.7405,1017.08,2249.69,153.6918,176.9068,177.0532,1378.59
2016/05/06,2107.0089,3130.3544,5961.489,8276.0331,1006.65,2264.4,153.7037,176.944,177.0728,1378.68
2016/05/09,2072.467,3065.6154,5743.6473,7918.1483,982.43,2211.32,153.7493,177.2328,177.3978,1378.95
2016/05/10,2072.3818,3069.1124,5738.8961,7898.6624,983.53,2264.95,153.759,177.381,177.6507,1379.06
